법정동코드2,시군구명,동리명,관리건축물대장PK,대지면적(㎡),건축면적(㎡),연면적(㎡),구조코드명,주용도코드명,높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,빌딩연차,기타용도,공동주택,공장,단독주택,문화및집회시설,숙박시설,업무시설,위험물저장및처리시설,제1종근린생활시설,제2종근린생활시설,창고시설,시군구명,면적,휴게음식점,일반음식점,제과점,단란주점,유흥주점,사업체수,숙박 및 음식점업 사업체수,RN_COUNT,RN_COUNT_under4,ROAD_BT_MEAN,RN_length_under4,RN_length_under3,RN_COUNT_under3,RN_length_under2,RN_COUNT_under2,RN_under4_rate,RN_under3_rate,RN_under2_rate,비상소화장치_count,소화용수_count,가판대_count,공영주차장수,주차 면(주차 가능 차량 수),건물수,건물구조조,건물구조즙,장소중분류,장소소분류,소방서거리(㎞),안전센터거리,부동산,동산,재산피해소계,관할인구(명),관할면적(km2)
1111018400,종로구,부암동,11110-14631,0.0,0.0,658.02,철근콘크리트구조,공동주택,0.0,3,1,0,0,31,연립주택,77.0,0.3333333333333333,372.66666666666674,3.6666666666666665,0.0,2.0,0.3333333333333333,26.33333333333333,53.0,0.3333333333333333,종로구,2.27,59.0,136.0,6.0,0.0,0.0,567.0,127.0,98.66666666666669,51.66666666666666,4.225113504968383,864.0039209297273,858.7347435897436,32.0,267.6388888888889,7.333333333333332,0.5236486486486486,0.3243243243243243,0.07432432432432431,9.0,83.0,0.0,1.0,11.0,482.0,철근콘크리트조,슬라브가,공동주택,다세대주택,3.8,1.8,0.0,55.0,55,29906,11.14
1111018400,종로구,부암동,11110-21679,417.0,124.86,597.78,철근콘크리트구조,공동주택,10.1,3,1,0,0,14,공동주택(다세대주택),77.0,0.3333333333333333,372.66666666666674,3.6666666666666665,0.0,2.0,0.3333333333333333,26.33333333333333,53.0,0.3333333333333333,종로구,2.27,59.0,136.0,6.0,0.0,0.0,567.0,127.0,98.66666666666669,51.66666666666666,4.225113504968383,864.0039209297273,858.7347435897436,32.0,267.6388888888889,7.333333333333332,0.5236486486486486,0.3243243243243243,0.07432432432432431,9.0,83.0,0.0,1.0,11.0,482.0,철근콘크리트조,슬라브가,공동주택,다세대주택,3.9,2.0,194.0,302.0,496,29906,11.14
1114016200,중구,신당동,11140-21568,355.0,205.54,1098.88,철근콘크리트구조,공동주택,12.4,4,1,0,0,26,연립주택,773.6666666666666,17.0,3124.555555555555,6.222222222222221,3.6666666666666665,66.05555555555556,3.5555555555555554,799.6666666666666,498.9444444444444,12.055555555555555,중구,0.4216666666666667,46.833333333333336,177.16666666666666,4.5,4.0,1.5,2889.6666666666665,173.16666666666666,622.6111111111111,325.94444444444446,4.157573774500812,535.1953551912569,742.7084017515052,206.7222222222222,2311.0250896057355,55.111111111111114,0.5233644026488177,0.33221810078241304,0.08822721286311931,66.33333333333333,754.5555555555555,5.666666666666667,19.333333333333332,102.0,4871.666666666667,철근콘크리트조,슬라브가,공동주택,연립주택,2.1,1.0,0.0,100.0,100,39299,2.13
1114016200,중구,신당동,11140-100211548,0.0,458.77,4503.54,철근콘크리트구조,공동주택,42.9,15,0,1,1,7,공동주택(아파트),773.6666666666666,17.0,3124.555555555555,6.222222222222221,3.6666666666666665,66.05555555555556,3.5555555555555554,799.6666666666666,498.9444444444444,12.055555555555555,중구,0.4216666666666667,46.833333333333336,177.16666666666666,4.5,4.0,1.5,2889.6666666666665,173.16666666666666,622.6111111111111,325.94444444444446,4.157573774500812,535.1953551912569,742.7084017515052,206.7222222222222,2311.0250896057355,55.111111111111114,0.5233644026488177,0.33221810078241304,0.08822721286311931,66.33333333333333,754.5555555555555,5.666666666666667,19.333333333333332,102.0,4871.666666666667,철근콘크리트조,슬라브가,공동주택,아파트,1.0,1.0,0.0,100.0,100,61515,3.23
1117010700,용산구,동자동,11170-8047,0.0,108.1,279.3,벽돌구조,단독주택,0.0,3,0,0,0,52,주택,20.25,2.5,196.75,1.25,1.25,7.5,0.5,55.25,49.75,2.0,용산구,1.19,85.0,365.0,12.0,9.0,5.0,1714.0,492.0,61.66666666666666,33.666666666666664,5.006092571282443,60.140323091542605,29.940740740740733,10.333333333333334,0.0,0.0,0.5459459459459459,0.16756756756756758,0.0,3.0,44.66666666666666,6.5,1.0,39.0,341.0,벽돌조,슬라브가,단독주택,다가구주택,3.9,1.5,26.0,226.0,252,30866,2.82
1117011200,용산구,원효로1가,11170-100187412,4978.6,2773.32,49842.51,철근콘크리트구조,공동주택,85.35,25,5,4,2,8,"아파트, 업무시설,근린생활시설,운동시설, 판매시설",31.75,6.5,218.0,0.0,0.5,6.0,0.0,61.25,76.25,5.0,용산구,0.59,51.0,284.0,7.0,10.0,6.0,1815.0,326.0,39.25,16.75,5.5901501953331225,78.58135964912282,31.171739130434784,9.0,19.375,0.5,0.4267515923566879,0.22929936305732485,0.012738853503184714,3.5,36.75,2.0,1.0,228.66666666666663,395.0,철근콘크리트조,슬라브가,공동주택,주상복합아파트,2.4,2.4,48.0,0.0,48,83123,6.74
1117012200,용산구,문배동,11170-15158,4735.8,1914.83,55938.12,철근콘크리트구조,공동주택,122.0,34,6,7,2,11,"공동주택,업무시설,제1.2종근린생활시설",31.75,6.5,218.0,0.0,0.5,6.0,0.0,61.25,76.25,5.0,용산구,0.59,51.0,284.0,7.0,10.0,6.0,1815.0,326.0,39.25,16.75,5.5901501953331225,78.58135964912282,31.171739130434784,9.0,19.375,0.5,0.4267515923566879,0.22929936305732485,0.012738853503184714,3.5,36.75,2.0,1.0,228.66666666666663,395.0,철근콘크리트조,슬라브가,공동주택,아파트,2.8,2.8,0.0,48.0,48,83123,6.74
1117012300,용산구,신계동,11170-100191936,0.0,558.7,7007.66,철근콘크리트구조,공동주택,54.4,19,0,0,2,7,아파트,31.75,6.5,218.0,0.0,0.5,6.0,0.0,61.25,76.25,5.0,용산구,0.59,51.0,284.0,7.0,10.0,6.0,1815.0,326.0,39.25,16.75,5.5901501953331225,78.58135964912282,31.171739130434784,9.0,19.375,0.5,0.4267515923566879,0.22929936305732485,0.012738853503184714,3.5,36.75,2.0,1.0,228.66666666666663,395.0,철근콘크리트조,슬라브가,공동주택,아파트,2.5,2.5,0.0,111.0,111,83123,6.74
1117012700,용산구,용산동5가,11170-100184931,23853.8,11050.15,185285.38,철근콘크리트구조,공동주택,135.0,40,4,18,4,9,공동주택(아파트)외23,17.0,3.4,208.4,0.6,1.2,10.4,1.0,60.2,76.6,7.0,용산구,2.9,185.0,587.0,16.0,21.0,2.0,4972.0,665.0,54.6,20.4,5.150668228787352,29.346581927965694,21.95291925465839,12.4,22.93333333333333,1.6,0.3736263736263736,0.2271062271062271,0.029304029304029307,2.5,75.2,3.6666666666666665,2.6666666666666665,102.0,384.8,철근콘크리트조,슬라브가,공동주택,아파트,1.7,1.7,0.0,11.0,11,83123,6.74
1117012900,용산구,이촌동,11170-16671,0.0,723.38,3656.56,철근콘크리트구조,공동주택,0.0,5,0,0,0,47,아파트,279.0,0.0,42.0,0.0,0.0,5.0,0.0,56.0,44.0,7.0,용산구,2.04,29.0,99.5,4.0,1.0,0.5,581.5,113.0,87.0,35.0,5.574712643678161,3516.885714285714,4540.814814814815,27.0,4900.0,16.0,0.4022988505747127,0.3103448275862069,0.1839080459770115,0.0,130.0,2.0,3.0,87.66666666666669,499.0,철근콘크리트조,슬라브가,공동주택,아파트,2.4,2.3,0.0,11.0,11,41707,5.66
1117013100,용산구,한남동,11170-484,0.0,92.16,387.18,철근콘크리트구조,공동주택,11.6,4,1,0,0,27,다세대주택,554.0,2.0,1670.0,10.0,10.0,48.0,5.0,223.0,330.0,9.0,용산구,3.01,94.0,623.0,12.0,31.0,6.0,2080.0,585.0,414.0,187.0,4.676328502415459,886.8502673796793,1521.202127659575,94.0,3135.763157894737,38.0,0.4516908212560386,0.2270531400966184,0.09178743961352658,11.0,414.0,5.0,3.0,90.33333333333331,2937.0,철근콘크리트조,슬라브가,공동주택,다세대주택,3.3,1.1,0.0,11.0,11,52489,5.15
1120010200,성동구,하왕십리동,11200-4365,0.0,789.12,16318.55,철근콘크리트구조,공동주택,48.4,18,3,3,0,17,공동주택(아파트),145.0,5.625,546.375,0.0,4.125,9.875,0.875,93.125,64.75,2.875,성동구,0.565,48.0,214.5,7.0,7.0,8.0,1441.0,265.5,81.5,27.875,5.979918245132061,263.58577989130436,265.2839673913044,7.875,266.25,5.75,0.32578226857887876,0.10413950456323338,0.0791232073011734,4.0,43.0,1.0,1.8333333333333335,101.33333333333334,876.125,철근콘크리트조,슬라브가,공동주택,아파트,2.9,1.1,0.0,110.0,110,78789,4.51
1120010900,성동구,금호동1가,11200-12130,96.0,57.44,286.21,철근콘크리트구조,공동주택,12.6,4,1,1,1,19,다세대주택,218.0,1.0,111.0,0.0,1.0,1.0,0.0,66.0,29.0,1.0,성동구,0.46,18.0,59.0,2.0,2.0,0.0,506.0,60.0,42.0,18.0,5.023809523809524,69.22222222222223,65.7,10.0,0.0,0.0,0.42857142857142855,0.2380952380952381,0.0,4.0,43.0,1.0,1.0,22.0,443.0,철근콘크리트조,슬라브가,공동주택,다세대주택,6.0,1.5,117.0,55.0,172,77184,3.89
1120011500,성동구,성수동2가,11200-100190192,98.0,55.31,244.24,철근콘크리트구조,공동주택,15.3,5,0,0,0,6,다세대주택,261.0,379.0,1375.0,0.0,6.0,63.0,6.0,490.0,302.0,48.0,성동구,1.105,99.5,366.5,7.0,7.0,0.0,3904.0,418.5,396.0,110.0,6.610522727272728,9210.78229090909,4812.877424657534,73.0,2492.3539038461536,52.0,0.2777777777777778,0.18434343434343434,0.13131313131313133,6.0,697.0,2.0,12.0,79.83333333333333,3113.0,철근콘크리트조,슬라브가,공동주택,다세대주택,5.0,1.0,113.0,127.0,240,41890,2.9
1120011500,성동구,성수동2가,11200-100181889,0.0,449.89,4779.92,철근콘크리트구조,공동주택,36.55,13,0,1,0,9,아파트,261.0,379.0,1375.0,0.0,6.0,63.0,6.0,490.0,302.0,48.0,성동구,1.105,99.5,366.5,7.0,7.0,0.0,3904.0,418.5,396.0,110.0,6.610522727272728,9210.78229090909,4812.877424657534,73.0,2492.3539038461536,52.0,0.2777777777777778,0.18434343434343434,0.13131313131313133,6.0,697.0,2.0,12.0,79.83333333333333,3113.0,철근콘크리트조,슬라브가,공동주택,아파트,3.4,0.5,0.0,50.0,50,41890,2.9
1121510100,광진구,중곡동,11215-8382,181.5,107.82,404.28,철근콘크리트구조,공동주택,13.25,5,0,0,0,15,공동주택(다세대),1514.0,4.0,4894.0,1.0,17.0,37.0,9.0,661.0,466.0,4.0,광진구,1.0225,39.5,200.25,5.5,3.5,0.25,1531.75,225.0,956.0,429.0,4.070476987447699,1095.1864801864801,2311.4873949579833,119.0,3987.4838709677415,31.0,0.4487447698744769,0.12447698744769875,0.032426778242677826,17.0,505.0,3.0,8.0,56.25,7695.0,철근콘크리트조,슬라브가,공동주택,다세대주택,1.4,1.6,0.0,62.0,62,100403,5.48
1121510100,광진구,중곡동,11215-4093,0.0,99.77,313.29,벽돌구조,단독주택,0.0,2,1,0,0,33,주택,1514.0,4.0,4894.0,1.0,17.0,37.0,9.0,661.0,466.0,4.0,광진구,1.0225,39.5,200.25,5.5,3.5,0.25,1531.75,225.0,956.0,429.0,4.070476987447699,1095.1864801864801,2311.4873949579833,119.0,3987.4838709677415,31.0,0.4487447698744769,0.12447698744769875,0.032426778242677826,17.0,505.0,3.0,8.0,56.25,7695.0,벽돌조,슬라브가,단독주택,다가구주택,2.3,0.9,82.0,130.0,212,100403,5.48
1121510100,광진구,중곡동,11215-4328,213.16,115.42,447.9,철근콘크리트구조,단독주택,10.2,3,1,0,0,21,다가구용단독주택(8가구),1514.0,4.0,4894.0,1.0,17.0,37.0,9.0,661.0,466.0,4.0,광진구,1.0225,39.5,200.25,5.5,3.5,0.25,1531.75,225.0,956.0,429.0,4.070476987447699,1095.1864801864801,2311.4873949579833,119.0,3987.4838709677415,31.0,0.4487447698744769,0.12447698744769875,0.032426778242677826,17.0,505.0,3.0,8.0,56.25,7695.0,철근콘크리트조,슬라브가,단독주택,다가구주택,1.2,2.3,386.0,71.0,457,100403,5.48
1121510100,광진구,중곡동,11215-1136,176.5,105.89,399.91,철근콘크리트구조,단독주택,10.2,3,1,0,0,21,다가구용단독주택(7가구),1514.0,4.0,4894.0,1.0,17.0,37.0,9.0,661.0,466.0,4.0,광진구,1.0225,39.5,200.25,5.5,3.5,0.25,1531.75,225.0,956.0,429.0,4.070476987447699,1095.1864801864801,2311.4873949579833,119.0,3987.4838709677415,31.0,0.4487447698744769,0.12447698744769875,0.032426778242677826,17.0,505.0,3.0,8.0,56.25,7695.0,철근콘크리트조,슬라브가,단독주택,다가구주택,1.5,0.5,0.0,47.0,47,100403,5.48
1121510100,광진구,중곡동,11215-1602,133.75,79.56,238.68,벽돌구조,단독주택,7.5,2,1,0,0,27,다가구주택(5가구),1514.0,4.0,4894.0,1.0,17.0,37.0,9.0,661.0,466.0,4.0,광진구,1.0225,39.5,200.25,5.5,3.5,0.25,1531.75,225.0,956.0,429.0,4.070476987447699,1095.1864801864801,2311.4873949579833,119.0,3987.4838709677415,31.0,0.4487447698744769,0.12447698744769875,0.032426778242677826,17.0,505.0,3.0,8.0,56.25,7695.0,벽돌조,슬라브가,단독주택,다가구주택,2.6,1.5,0.0,19.0,19,100403,5.48
1121510100,광진구,중곡동,11215-1873,160.7,96.04,369.4,철근콘크리트구조,단독주택,10.55,3,1,0,0,20,다가구용단독주택(6가구),1514.0,4.0,4894.0,1.0,17.0,37.0,9.0,661.0,466.0,4.0,광진구,1.0225,39.5,200.25,5.5,3.5,0.25,1531.75,225.0,956.0,429.0,4.070476987447699,1095.1864801864801,2311.4873949579833,119.0,3987.4838709677415,31.0,0.4487447698744769,0.12447698744769875,0.032426778242677826,17.0,505.0,3.0,8.0,56.25,7695.0,철근콘크리트조,슬라브가,단독주택,다가구주택,2.6,1.3,0.0,100.0,100,100403,5.48
1121510200,광진구,능동,11215-10101,229.1,136.7,593.96,철근콘크리트구조,공동주택,11.99,4,1,0,0,17,공동주택,174.0,2.0,838.0,22.0,2.0,16.0,3.0,68.0,71.0,3.0,광진구,1.1,40.0,135.0,5.0,0.0,0.0,783.0,158.0,118.0,65.0,3.8177966101694913,39.646153846153844,30.93333333333333,15.0,59.0,1.0,0.5508474576271186,0.1271186440677966,0.00847457627118644,2.0,42.0,1.0,1.0,77.0,1202.0,철근콘크리트조,슬라브가,공동주택,다세대주택,2.0,1.6,0.0,57.0,57,105611,4.26
1121510200,광진구,능동,11215-100232867,255.0,151.38,459.75,철근콘크리트구조,공동주택,14.11,4,1,0,0,1,"도시형생활주택(단지형다세대-12세대),제2종근린생활시설(사무소)",174.0,2.0,838.0,22.0,2.0,16.0,3.0,68.0,71.0,3.0,광진구,1.1,40.0,135.0,5.0,0.0,0.0,783.0,158.0,118.0,65.0,3.8177966101694913,39.646153846153844,30.93333333333333,15.0,59.0,1.0,0.5508474576271186,0.1271186440677966,0.00847457627118644,2.0,42.0,1.0,1.0,77.0,1202.0,철근콘크리트조,슬라브가,공동주택,다세대주택,1.8,0.5,138.0,211.0,349,105611,4.26
1121510300,광진구,구의동,11215-11446,149.3,89.5,329.12,벽돌구조,단독주택,9.1,3,1,1,1,22,다가구용단독주택(7가구),1370.0,0.0,2494.0,1.0,19.0,52.0,2.0,318.0,336.0,3.0,광진구,0.9899999999999999,79.33333333333333,283.3333333333333,8.666666666666666,7.666666666666667,1.6666666666666667,1931.6666666666667,329.3333333333333,536.0,152.0,4.53971828358209,33.61842105263157,24.931034482758623,29.0,0.0,0.0,0.2835820895522388,0.054104477611940295,0.0,4.0,258.0,12.0,8.0,54.625,4663.0,철근콘크리트조,슬라브가,단독주택,다가구주택,0.6,0.6,93.0,79.0,172,151201,7.32
1121510500,광진구,자양동,11215-21796,177.0,104.06,405.6,철근콘크리트구조,단독주택,9.9,3,1,0,0,25,다가구용단독주택(11가구),1184.0,8.0,4100.0,3.0,10.0,45.0,3.0,608.0,349.0,8.0,광진구,1.1525,73.25,254.5,7.5,5.0,0.25,1636.75,281.5,752.0,186.0,4.563969414893617,29.76344086021505,22.085714285714282,35.0,0.0,0.0,0.2473404255319149,0.04654255319148936,0.0,14.0,496.0,5.0,8.0,67.375,6449.0,철근콘크리트조,슬라브가,단독주택,다가구주택,3.1,2.9,51.0,70.0,121,105611,4.26
1121510500,광진구,자양동,11215-21006,116.7,70.0,185.08,벽돌구조,단독주택,7.5,2,1,0,0,25,다가구용단독주택(6세대),1184.0,8.0,4100.0,3.0,10.0,45.0,3.0,608.0,349.0,8.0,광진구,1.1525,73.25,254.5,7.5,5.0,0.25,1636.75,281.5,752.0,186.0,4.563969414893617,29.76344086021505,22.085714285714282,35.0,0.0,0.0,0.2473404255319149,0.04654255319148936,0.0,14.0,496.0,5.0,8.0,67.375,6449.0,벽돌조,슬라브가,단독주택,다가구주택,2.7,2.0,0.0,50.0,50,105611,4.26
1121510500,광진구,자양동,11215-17896,0.0,79.84,240.24,벽돌구조,단독주택,0.0,2,1,0,0,34,주택,1184.0,8.0,4100.0,3.0,10.0,45.0,3.0,608.0,349.0,8.0,광진구,1.1525,73.25,254.5,7.5,5.0,0.25,1636.75,281.5,752.0,186.0,4.563969414893617,29.76344086021505,22.085714285714282,35.0,0.0,0.0,0.2473404255319149,0.04654255319148936,0.0,14.0,496.0,5.0,8.0,67.375,6449.0,철근콘크리트조,슬라브가,단독주택,단독주택,3.6,3.6,0.0,100.0,100,151201,7.32
1121510500,광진구,자양동,11215-18706,0.0,60.0,183.78,벽돌구조,단독주택,0.0,2,1,0,0,30,주택,1184.0,8.0,4100.0,3.0,10.0,45.0,3.0,608.0,349.0,8.0,광진구,1.1525,73.25,254.5,7.5,5.0,0.25,1636.75,281.5,752.0,186.0,4.563969414893617,29.76344086021505,22.085714285714282,35.0,0.0,0.0,0.2473404255319149,0.04654255319148936,0.0,14.0,496.0,5.0,8.0,67.375,6449.0,벽돌조,슬라브가,단독주택,단독주택,5.0,3.1,62.0,28.0,90,151201,7.32
1121510500,광진구,자양동,11215-22490,0.0,77.19,157.69,벽돌구조,단독주택,0.0,2,1,0,0,43,주택,1184.0,8.0,4100.0,3.0,10.0,45.0,3.0,608.0,349.0,8.0,광진구,1.1525,73.25,254.5,7.5,5.0,0.25,1636.75,281.5,752.0,186.0,4.563969414893617,29.76344086021505,22.085714285714282,35.0,0.0,0.0,0.2473404255319149,0.04654255319148936,0.0,14.0,496.0,5.0,8.0,67.375,6449.0,벽돌조,시멘트기와,단독주택,다가구주택,2.6,2.3,732.0,541.0,1273,105611,4.26
1121510700,광진구,화양동,11215-22995,0.0,56.52,180.54,벽돌구조,단독주택,0.0,2,1,0,0,31,주택,189.0,2.0,1431.0,1.0,27.0,29.0,1.0,205.0,326.0,0.0,광진구,1.16,156.0,848.0,16.0,15.0,5.0,2437.0,926.0,275.0,127.0,3.838287272727273,29.90688976377953,26.4625,22.0,19.058333333333334,3.0,0.4618181818181818,0.08,0.01090909090909091,8.0,112.0,9.0,1.0,44.0,2279.0,철근콘크리트조,슬라브가,단독주택,단독주택,2.6,1.4,0.0,100.0,100,105611,4.26
1121510700,광진구,화양동,11215-100234087,249.83,149.38,495.61,철근콘크리트구조,공동주택,15.65,5,0,1,0,1,다세대주택(15세대),189.0,2.0,1431.0,1.0,27.0,29.0,1.0,205.0,326.0,0.0,광진구,1.16,156.0,848.0,16.0,15.0,5.0,2437.0,926.0,275.0,127.0,3.838287272727273,29.90688976377953,26.4625,22.0,19.058333333333334,3.0,0.4618181818181818,0.08,0.01090909090909091,8.0,112.0,9.0,1.0,44.0,2279.0,철근콘크리트조,슬라브가,공동주택,다세대주택,2.3,2.0,121.0,167.0,288,105611,4.26
1123010600,동대문구,장안동,11230-13712,682.0,399.15,5562.15,철골철근콘크리트구조,의료시설,33.7,10,3,2,0,14,의료시설,873.0,6.0,1537.0,2.0,34.0,91.0,4.0,706.0,349.0,7.0,동대문구,1.17,95.5,493.5,12.5,23.0,22.0,3868.0,544.5,467.0,140.0,5.490364025695932,6790.307142857144,6002.659340659341,91.0,5043.939393939394,66.0,0.2997858672376873,0.1948608137044968,0.14132762312633834,2.0,576.0,2.0,9.0,58.88888888888889,3702.0,철근콘크리트조,슬라브가,의료시설,병원,0.2,0.2,0.0,25.0,25,99351,3.13
1123010700,동대문구,청량리동,11230-13223,93.1,53.29,189.93,철근콘크리트구조,단독주택,10.2,3,1,0,0,27,다가구용단독주택(6세대),216.0,7.0,1501.0,7.0,9.0,8.0,1.0,246.0,156.0,6.0,동대문구,1.2,31.0,292.0,6.0,8.0,1.0,1679.0,329.0,253.0,130.0,3.75494071146245,48.707692307692305,45.50892857142857,112.0,44.76851851851853,108.0,0.5138339920948617,0.4426877470355731,0.4268774703557312,7.0,166.0,13.0,2.0,46.5,1840.0,철근콘크리트조,슬라브가,단독주택,다가구주택,0.7,3.3,0.0,99.0,99,47286,3.01
